#	lin 	0	510
-4.141588191979866	51353.0
-4.109857437821818	51308.0
-4.078126683663769	51548.0
-4.046395929505721	50915.0
-4.014665175347672	51454.0
-3.9829344211896243	51095.0
-3.9512036670315758	51096.0
-3.9194729128735277	50941.0
-3.8877421587154792	51287.0
-3.8560114045574307	50471.0
-3.8242806503993823	50698.0
-3.7925498962413338	50770.0
-3.7608191420832853	51308.0
-3.729088387925237	51060.0
-3.6973576337671887	50965.0
-3.6656268796091402	50791.0
-3.6338961254510918	50488.0
-3.6021653712930437	50849.0
-3.570434617134995	50414.0
-3.5387038629769467	50593.0
-3.5069731088188982	50252.0
-3.4752423546608497	50121.0
-3.4435116005028013	49957.0
-3.4117808463447528	49927.0
-3.3800500921867043	49398.0
-3.3483193380286562	49660.0
-3.3165885838706077	48328.0
-3.2848578297125592	47142.0
-3.253127075554511	46805.0
-3.2213963213964627	45456.0
-3.189665567238414	44607.0
-3.1579348130803657	42756.0
-3.1262040589223172	41932.0
-3.0944733047642687	41416.0
-3.0627425506062202	41653.0
-3.0310117964481718	42127.0
-2.9992810422901237	43471.0
-2.967550288132075	44865.0
-2.935819533974027	46168.0
-2.9040887798159787	46929.0
-2.87235802565793	47932.0
-2.8406272714998817	48353.0
-2.808896517341833	48685.0
-2.7771657631837847	49166.0
-2.7454350090257362	49587.0
-2.7137042548676877	50147.0
-2.6819735007096392	50070.0
-2.650242746551591	50582.0
-2.6185119923935427	50785.0
-2.5867812382354947	50523.0
-2.555050484077446	50557.0
-2.5233197299193977	50931.0
-2.491588975761349	50775.0
-2.4598582216033007	51202.0
-2.428127467445252	51025.0
-2.3963967132872037	50688.0
-2.3646659591291552	51189.0
-2.3329352049711067	51101.0
-2.3012044508130587	50803.0
-2.26947369665501	51229.0
-2.237742942496962	51012.0
-2.2060121883389137	51239.0
-2.174281434180865	50969.0
-2.1425506800228167	50894.0
-2.110819925864768	51662.0
-2.0790891717067197	50919.0
-2.047358417548671	51271.0
-2.015627663390623	51196.0
-1.9838969092325747	51482.0
-1.9521661550745262	51526.0
-1.9204354009164777	51069.0
-1.8887046467584294	51755.0
-1.8569738926003811	51253.0
-1.8252431384423327	51089.0
-1.7935123842842842	50684.0
-1.7617816301262357	51439.0
-1.7300508759681872	51582.0
-1.698320121810139	51245.0
-1.6665893676520906	50946.0
-1.6348586134940422	51575.0
-1.6031278593359937	51157.0
-1.5713971051779452	51188.0
-1.539666351019897	51150.0
-1.5079355968618486	51474.0
-1.4762048427038001	50853.0
-1.4444740885457517	50906.0
-1.4127433343877032	51361.0
-1.3810125802296547	50743.0
-1.3492818260716064	51117.0
-1.3175510719135581	50738.0
-1.2858203177555096	51150.0
-1.2540895635974612	50805.0
-1.2223588094394127	50812.0
-1.1906280552813644	50683.0
-1.1588973011233161	51044.0
-1.1271665469652676	50362.0
-1.0954357928072191	50030.0
-1.0637050386491707	49462.0
-1.0319742844911224	49772.0
-1.0002435303330741	48676.0
-0.9685127761750256	47696.0
-0.9367820220169771	47439.0
-0.9050512678589286	46338.0
-0.8733205137008804	46114.0
-0.8415897595428321	45614.0
-0.8098590053847836	45937.0
-0.7781282512267351	46746.0
-0.7463974970686866	47198.0
-0.7146667429106381	48234.0
-0.6829359887525899	48737.0
-0.6512052345945416	49539.0
-0.6194744804364931	49975.0
-0.5877437262784446	50101.0
-0.5560129721203961	50246.0
-0.5242822179623479	50050.0
-0.4925514638042996	50342.0
-0.4608207096462511	50707.0
-0.4290899554882026	50978.0
-0.3973592013301541	50801.0
-0.36562844717210563	51077.0
-0.33389769301405736	50783.0
-0.3021669388560091	51134.0
-0.2704361846979606	50983.0
-0.2387054305399121	51443.0
-0.20697467638186362	51368.0
-0.17524392222381535	51222.0
-0.14351316806576708	51103.0
-0.11178241390771859	51032.0
-0.0800516597496701	51026.0
-0.04832090559162161	50988.0
-0.01659015143357312	50703.0
0.015140602724475372	50994.0
0.04687135688252386	51152.0
0.07860211104057191	50950.0
0.11033286519861996	51321.0
0.14206361935666845	51019.0
0.17379437351471694	51047.0
0.20552512767276543	51207.0
0.23725588183081392	51191.0
0.2689866359888624	51239.0
0.3007173901469109	50654.0
0.3324481443049594	51079.0
0.3641788984630079	51206.0
0.39590965262105593	50829.0
0.427640406779104	50747.0
0.45937116093715247	50776.0
0.49110191509520096	50621.0
0.5228326692532494	50225.0
0.5545634234112979	49953.0
0.5862941775693464	50073.0
0.6180249317273949	50068.0
0.6497556858854434	49390.0
0.6814864400434919	49141.0
0.7132171942015404	48161.0
0.7449479483595884	47354.0
0.7766787025176365	46532.0
0.808409456675685	45878.0
0.8401402108337335	45784.0
0.871870964991782	45988.0
0.9036017191498305	46173.0
0.9353324733078789	47440.0
0.9670632274659274	48464.0
0.9987939816239759	48909.0
1.0305247357820244	49790.0
1.062255489940073	50164.0
1.093986244098121	50230.0
1.125716998256169	50599.0
1.1574477524142175	50424.0
1.189178506572266	50760.0
1.2209092607303145	50372.0
1.252640014888363	50926.0
1.2843707690464115	50929.0
1.31610152320446	51020.0
1.3478322773625084	51351.0
