#velocity	counts	full_model	difference	baseline	subspectrum1	subspectrum2	subspectrum3	subspectrum4	
-2.238	51012.000	51200.936	-188.936	51649.024	51202.289	51647.661	-0.000	-0.000	
-2.206	51239.000	51252.930	-13.930	51649.024	51254.331	51647.612	-0.000	-0.000	
-2.174	50969.000	51266.998	-297.998	51649.024	51268.450	51647.559	-0.000	-0.000	
-2.143	50894.000	51259.461	-365.461	51649.024	51260.971	51647.501	-0.000	-0.000	
-2.111	51662.000	51284.507	377.493	51649.024	51286.080	51647.440	-0.000	-0.000	
-2.079	50919.000	51340.924	-421.924	51649.024	51342.564	51647.374	-0.000	-0.000	
-2.047	51271.000	51370.231	-99.231	51649.024	51371.941	51647.303	-0.000	-0.000	
-2.016	51196.000	51361.381	-165.381	51649.024	51363.164	51647.229	-0.000	-0.000	
-1.984	51482.000	51322.493	159.507	51649.024	51324.350	51647.150	-0.000	-0.000	
-1.952	51526.000	51316.427	209.573	51649.024	51318.364	51647.067	-0.000	-0.000	
-1.920	51069.000	51368.183	-299.183	51649.024	51370.210	51646.980	-0.000	-0.000	
-1.889	51755.000	51404.955	350.045	51649.024	51407.078	51646.885	-0.000	-0.000	
-1.857	51253.000	51410.388	-157.388	51649.024	51412.612	51646.783	-0.000	-0.000	
-1.825	51089.000	51387.649	-298.649	51649.024	51389.981	51646.671	-0.000	-0.000	
-1.794	50684.000	51358.895	-674.895	51649.024	51361.347	51646.545	-0.000	-0.000	
-1.762	51439.000	51353.955	85.045	51649.024	51356.549	51646.404	-0.000	-0.000	
-1.730	51582.000	51357.435	224.565	51649.024	51360.190	51646.243	-0.000	-0.000	
-1.698	51245.000	51353.420	-108.420	51649.024	51356.351	51646.063	-0.000	-0.000	
-1.667	50946.000	51340.120	-394.120	51649.024	51343.248	51645.859	-0.000	-0.000	
-1.635	51575.000	51355.129	219.871	51649.024	51358.485	51645.632	-0.000	-0.000	
-1.603	51157.000	51353.431	-196.431	51649.024	51357.037	51645.381	-0.000	-0.000	
-1.571	51188.000	51317.499	-129.499	51649.024	51321.374	51645.105	-0.000	-0.000	
-1.540	51150.000	51301.497	-151.497	51649.024	51305.666	51644.805	-0.000	-0.000	
-1.508	51474.000	51299.145	174.855	51649.024	51303.639	51644.480	-0.000	-0.000	
-1.476	50853.000	51257.538	-404.538	51649.024	51262.376	51644.129	-0.000	-0.000	
-1.444	50906.000	51225.173	-319.173	51649.024	51230.383	51643.750	-0.000	-0.000	
-1.413	51361.000	51204.793	156.207	51649.024	51210.410	51643.340	-0.000	-0.000	
-1.381	50743.000	51146.310	-403.310	51649.024	51152.361	51642.895	-0.000	-0.000	
-1.349	51117.000	51114.767	2.233	51649.024	51121.295	51642.411	-0.000	-0.000	
-1.318	50738.000	51070.554	-332.554	51649.024	51077.604	51641.880	-0.000	-0.000	
-1.286	51150.000	50991.598	158.402	51649.024	50999.216	51641.296	-0.000	-0.000	
-1.254	50805.000	50928.786	-123.786	51649.024	50937.038	51640.651	-0.000	-0.000	
-1.222	50812.000	50806.193	5.807	51649.024	50815.135	51639.937	-0.000	-0.000	
-1.191	50683.000	50692.770	-9.770	51649.024	50702.481	51639.147	-0.000	-0.000	
-1.159	51044.000	50522.845	521.155	51649.024	50533.397	51638.274	-0.000	-0.000	
-1.127	50362.000	50326.076	35.924	51649.024	50337.552	51637.312	-0.000	-0.000	
-1.095	50030.000	50086.736	-56.736	51649.024	50099.225	51636.254	-0.000	-0.000	
